"Ngày","Lần cuối","Mở","Cao","Thấp","% Thay đổi"
"13/06/2013","8.897","8.897","8.897","8.897","0.67%"
"12/06/2013","8.838","8.838","8.838","8.838","0.32%"
"11/06/2013","8.810","8.810","8.810","8.810","-0.96%"
"10/06/2013","8.895","8.895","8.895","8.895","0.95%"
"08/06/2013","8.811","8.811","8.811","8.811","0.00%"
"07/06/2013","8.811","8.811","8.811","8.811","-0.28%"
"06/06/2013","8.836","8.836","8.836","8.836","0.67%"
"05/06/2013","8.777","8.777","8.777","8.777","-0.91%"
"04/06/2013","8.858","8.858","8.858","8.858","-0.27%"
"03/06/2013","8.882","8.882","8.882","8.882","-0.60%"
"31/05/2013","8.936","8.936","8.936","8.936","0.30%"
"30/05/2013","8.909","8.909","8.909","8.909","-3.29%"
"29/05/2013","9.212","9.212","9.212","9.212","1.61%"
"28/05/2013","9.066","9.066","9.066","9.066","0.81%"
"27/05/2013","8.993","8.993","8.993","8.993","0.00%"
"25/05/2013","8.993","8.993","8.993","8.993","0.00%"
"24/05/2013","8.993","8.993","8.993","8.993","0.00%"
"23/05/2013","8.993","8.993","8.993","8.993","0.63%"
"22/05/2013","8.937","8.937","8.937","8.937","-2.59%"
"21/05/2013","9.175","9.175","9.175","9.175","1.36%"
"20/05/2013","9.052","9.052","9.052","9.052","0.12%"
"17/05/2013","9.041","9.041","9.041","9.041","0.09%"
"16/05/2013","9.033","9.033","9.033","9.033","-1.52%"
"15/05/2013","9.172","9.172","9.172","9.172","-0.50%"
"14/05/2013","9.218","9.218","9.218","9.218","1.01%"
"13/05/2013","9.126","9.126","9.126","9.126","-1.45%"
"10/05/2013","9.260","9.260","9.260","9.260","-0.08%"
"09/05/2013","9.267","9.267","9.267","9.267","1.61%"
"08/05/2013","9.120","9.120","9.120","9.120","-0.63%"
"07/05/2013","9.178","9.178","9.178","9.178","0.16%"
"06/05/2013","9.163","9.163","9.163","9.163","-1.32%"
"03/05/2013","9.286","9.286","9.286","9.286","1.31%"
"02/05/2013","9.166","9.166","9.166","9.166","-0.46%"
"01/05/2013","9.208","9.208","9.208","9.208","0.00%"
"30/04/2013","9.208","9.208","9.208","9.208","0.00%"
"29/04/2013","9.208","9.208","9.208","9.208","-0.02%"
"26/04/2013","9.210","9.210","9.210","9.210","-2.18%"
"25/04/2013","9.415","9.415","9.415","9.415","0.77%"
"24/04/2013","9.343","9.343","9.343","9.343","-0.56%"
"23/04/2013","9.396","9.396","9.396","9.396","1.47%"
"22/04/2013","9.260","9.260","9.260","9.260","0.10%"
"19/04/2013","9.251","9.251","9.251","9.251","0.00%"
"18/04/2013","9.251","9.251","9.251","9.251","1.24%"
"17/04/2013","9.138","9.138","9.138","9.138","-1.59%"
"16/04/2013","9.286","9.286","9.286","9.286","1.29%"
"15/04/2013","9.168","9.168","9.168","9.168","0.15%"
"12/04/2013","9.154","9.154","9.154","9.154","-0.10%"
"11/04/2013","9.163","9.163","9.163","9.163","1.53%"
"10/04/2013","9.025","9.025","9.025","9.025","-0.49%"
"09/04/2013","9.069","9.069","9.069","9.069","0.35%"
"08/04/2013","9.037","9.037","9.037","9.037","-3.67%"
"05/04/2013","9.381","9.381","9.381","9.381","0.34%"
"04/04/2013","9.349","9.349","9.349","9.349","0.87%"
"03/04/2013","9.268","9.268","9.268","9.268","0.55%"
"02/04/2013","9.217","9.217","9.217","9.217","0.51%"
"01/04/2013","9.170","9.170","9.170","9.170","-1.67%"
"29/03/2013","9.326","9.326","9.326","9.326","0.78%"
"28/03/2013","9.254","9.254","9.254","9.254","-2.02%"
"27/03/2013","9.445","9.445","9.445","9.445","-0.48%"
"26/03/2013","9.491","9.491","9.491","9.491","-0.97%"
"25/03/2013","9.584","9.584","9.584","9.584","1.13%"
"22/03/2013","9.477","9.477","9.477","9.477","0.30%"
"21/03/2013","9.449","9.449","9.449","9.449","-1.40%"
"20/03/2013","9.583","9.583","9.583","9.583","3.35%"
"19/03/2013","9.272","9.272","9.272","9.272","-2.04%"
"18/03/2013","9.465","9.465","9.465","9.465","0.68%"
"17/03/2013","9.401","9.401","9.401","9.401","0.00%"
"15/03/2013","9.401","9.401","9.401","9.401","0.85%"
"14/03/2013","9.322","9.322","9.322","9.322","-0.86%"
"13/03/2013","9.403","9.403","9.403","9.403","1.84%"
"12/03/2013","9.233","9.233","9.233","9.233","-1.55%"
"11/03/2013","9.378","9.378","9.378","9.378","0.49%"
"08/03/2013","9.332","9.332","9.332","9.332","-1.01%"
"07/03/2013","9.427","9.427","9.427","9.427","2.07%"
"06/03/2013","9.236","9.236","9.236","9.236","-2.12%"
"05/03/2013","9.436","9.436","9.436","9.436","1.77%"
"04/03/2013","9.272","9.272","9.272","9.272","0.00%"
"01/03/2013","9.272","9.272","9.272","9.272","-0.42%"
"28/02/2013","9.311","9.311","9.311","9.311","-1.67%"
"27/02/2013","9.469","9.469","9.469","9.469","1.00%"
"26/02/2013","9.375","9.375","9.375","9.375","-0.02%"
"25/02/2013","9.377","9.377","9.377","9.377","1.07%"
"22/02/2013","9.278","9.278","9.278","9.278","0.02%"
"21/02/2013","9.276","9.276","9.276","9.276","-1.34%"
"20/02/2013","9.402","9.402","9.402","9.402","-0.76%"
"19/02/2013","9.474","9.474","9.474","9.474","0.00%"
"18/02/2013","9.474","9.474","9.474","9.474","-1.92%"
"17/02/2013","9.659","9.659","9.659","9.659","0.00%"
"15/02/2013","9.659","9.659","9.659","9.659","0.00%"
"14/02/2013","9.659","9.659","9.659","9.659","0.00%"
"13/02/2013","9.659","9.659","9.659","9.659","0.00%"
"12/02/2013","9.659","9.659","9.659","9.659","-0.71%"
"11/02/2013","9.728","9.728","9.728","9.728","0.00%"
"09/02/2013","9.728","9.728","9.728","9.728","0.00%"
"08/02/2013","9.728","9.728","9.728","9.728","0.00%"
"07/02/2013","9.728","9.728","9.728","9.728","0.00%"
"06/02/2013","9.728","9.728","9.728","9.728","0.00%"
"05/02/2013","9.728","9.728","9.728","9.728","0.00%"
"04/02/2013","9.728","9.728","9.728","9.728","0.00%"
"01/02/2013","9.728","9.728","9.728","9.728","0.00%"
"31/01/2013","9.728","9.728","9.728","9.728","0.00%"
"30/01/2013","9.728","9.728","9.728","9.728","-0.33%"
"29/01/2013","9.760","9.760","9.760","9.760","2.20%"
"28/01/2013","9.550","9.550","9.550","9.550","0.39%"
"25/01/2013","9.513","9.513","9.513","9.513","0.28%"
"24/01/2013","9.486","9.486","9.486","9.486","-1.42%"
"23/01/2013","9.623","9.623","9.623","9.623","1.45%"
"22/01/2013","9.485","9.485","9.485","9.485","-2.84%"
"21/01/2013","9.762","9.762","9.762","9.762","0.00%"
"18/01/2013","9.762","9.762","9.762","9.762","1.32%"
"17/01/2013","9.635","9.635","9.635","9.635","-0.03%"
"16/01/2013","9.638","9.638","9.638","9.638","-1.06%"
"15/01/2013","9.741","9.741","9.741","9.741","0.00%"
"14/01/2013","9.741","9.741","9.741","9.741","-0.06%"
"13/01/2013","9.747","9.747","9.747","9.747","0.00%"
"11/01/2013","9.747","9.747","9.747","9.747","-0.88%"
"10/01/2013","9.834","9.834","9.834","9.834","0.69%"
"09/01/2013","9.767","9.767","9.767","9.767","0.04%"
"08/01/2013","9.763","9.763","9.763","9.763","-1.15%"
"07/01/2013","9.877","9.877","9.877","9.877","-0.24%"
"04/01/2013","9.901","9.901","9.901","9.901","0.14%"
"03/01/2013","9.887","9.887","9.887","9.887","-0.60%"
"02/01/2013","9.947","9.947","9.947","9.947","1.14%"
"01/01/2013","9.835","9.835","9.835","9.835","0.00%"
"31/12/2012","9.835","9.835","9.835","9.835","0.00%"
"30/12/2012","9.835","9.835","9.835","9.835","0.00%"
"28/12/2012","9.835","9.835","9.835","9.835","0.22%"
"27/12/2012","9.813","9.813","9.813","9.813","-0.03%"
"26/12/2012","9.816","9.816","9.816","9.816","-1.25%"
"25/12/2012","9.940","9.940","9.940","9.940","0.00%"
"24/12/2012","9.940","9.940","9.940","9.940","1.65%"
"23/12/2012","9.779","9.779","9.779","9.779","0.00%"
"22/12/2012","9.779","9.779","9.779","9.779","0.00%"
"21/12/2012","9.779","9.779","9.779","9.779","-0.29%"
"20/12/2012","9.807","9.807","9.807","9.807","0.61%"
"19/12/2012","9.748","9.748","9.748","9.748","-1.65%"
"18/12/2012","9.912","9.912","9.912","9.912","-0.91%"
"17/12/2012","10.003","10.003","10.003","10.003","1.65%"
"14/12/2012","9.841","9.841","9.841","9.841","0.73%"
"13/12/2012","9.770","9.770","9.770","9.770","-0.56%"
"12/12/2012","9.825","9.825","9.825","9.825","-0.80%"
"11/12/2012","9.904","9.904","9.904","9.904","-0.46%"
"10/12/2012","9.950","9.950","9.950","9.950","0.49%"
"07/12/2012","9.901","9.901","9.901","9.901","0.26%"
"06/12/2012","9.875","9.875","9.875","9.875","-0.83%"
"05/12/2012","9.958","9.958","9.958","9.958","-1.04%"
"04/12/2012","10.063","10.063","10.063","10.063","0.84%"
"03/12/2012","9.979","9.979","9.979","9.979","0.07%"
"30/11/2012","9.972","9.972","9.972","9.972","0.01%"
"29/11/2012","9.971","9.971","9.971","9.971","0.00%"
"28/11/2012","9.971","9.971","9.971","9.971","0.00%"
"27/11/2012","9.971","9.971","9.971","9.971","0.05%"
"26/11/2012","9.966","9.966","9.966","9.966","0.82%"
"23/11/2012","9.885","9.885","9.885","9.885","-2.23%"
"22/11/2012","10.110","10.110","10.110","10.110","0.80%"
"21/11/2012","10.030","10.030","10.030","10.030","-0.42%"
"20/11/2012","10.072","10.072","10.072","10.072","-1.31%"
"19/11/2012","10.206","10.206","10.206","10.206","-2.71%"
"16/11/2012","10.490","10.490","10.490","10.490","3.54%"
"15/11/2012","10.131","10.131","10.131","10.131","-0.36%"
"14/11/2012","10.168","10.168","10.168","10.168","-0.92%"
"13/11/2012","10.262","10.262","10.262","10.262","0.00%"
"12/11/2012","10.262","10.262","10.262","10.262","1.77%"
"09/11/2012","10.084","10.084","10.084","10.084","-1.70%"
"08/11/2012","10.258","10.258","10.258","10.258","0.79%"
"07/11/2012","10.178","10.178","10.178","10.178","0.18%"
"06/11/2012","10.160","10.160","10.160","10.160","-1.82%"
"05/11/2012","10.348","10.348","10.348","10.348","0.87%"
"03/11/2012","10.259","10.259","10.259","10.259","0.00%"
"02/11/2012","10.259","10.259","10.259","10.259","1.01%"
"01/11/2012","10.156","10.156","10.156","10.156","0.85%"
"31/10/2012","10.070","10.070","10.070","10.070","-2.82%"
"30/10/2012","10.362","10.362","10.362","10.362","0.00%"
"29/10/2012","10.362","10.362","10.362","10.362","2.73%"
"26/10/2012","10.087","10.087","10.087","10.087","0.00%"
"25/10/2012","10.087","10.087","10.087","10.087","-0.62%"
"24/10/2012","10.150","10.150","10.150","10.150","0.10%"
"23/10/2012","10.140","10.140","10.140","10.140","0.54%"
"22/10/2012","10.086","10.086","10.086","10.086","-1.00%"
"19/10/2012","10.188","10.188","10.188","10.188","0.49%"
"18/10/2012","10.138","10.138","10.138","10.138","0.15%"
"17/10/2012","10.123","10.123","10.123","10.123","-0.12%"
"16/10/2012","10.135","10.135","10.135","10.135","-0.01%"
"15/10/2012","10.136","10.136","10.136","10.136","0.88%"
"12/10/2012","10.048","10.048","10.048","10.048","-0.75%"
"11/10/2012","10.124","10.124","10.124","10.124","0.98%"
"10/10/2012","10.026","10.026","10.026","10.026","-0.30%"
"09/10/2012","10.056","10.056","10.056","10.056","-0.85%"
"08/10/2012","10.142","10.142","10.142","10.142","1.91%"
"05/10/2012","9.952","9.952","9.952","9.952","-0.33%"
"04/10/2012","9.985","9.985","9.985","9.985","-0.82%"
"03/10/2012","10.068","10.068","10.068","10.068","1.27%"
"02/10/2012","9.942","9.942","9.942","9.942","-0.47%"
"01/10/2012","9.989","9.989","9.989","9.989","1.15%"
"28/09/2012","9.875","9.875","9.875","9.875","-0.30%"
"27/09/2012","9.905","9.905","9.905","9.905","-0.19%"
"26/09/2012","9.924","9.924","9.924","9.924","-0.69%"
"25/09/2012","9.993","9.993","9.993","9.993","0.09%"
"24/09/2012","9.984","9.984","9.984","9.984","0.23%"
"23/09/2012","9.961","9.961","9.961","9.961","0.00%"
"22/09/2012","9.961","9.961","9.961","9.961","0.00%"
"21/09/2012","9.961","9.961","9.961","9.961","0.66%"
"20/09/2012","9.896","9.896","9.896","9.896","0.15%"
"19/09/2012","9.881","9.881","9.881","9.881","-0.07%"
"18/09/2012","9.888","9.888","9.888","9.888","-0.38%"
"17/09/2012","9.926","9.926","9.926","9.926","1.12%"
"14/09/2012","9.816","9.816","9.816","9.816","0.00%"
"13/09/2012","9.816","9.816","9.816","9.816","-0.16%"
"12/09/2012","9.832","9.832","9.832","9.832","-0.01%"
"11/09/2012","9.833","9.833","9.833","9.833","-0.42%"
"10/09/2012","9.874","9.874","9.874","9.874","-0.42%"
"07/09/2012","9.916","9.916","9.916","9.916","-0.26%"
"06/09/2012","9.942","9.942","9.942","9.942","-0.95%"
"05/09/2012","10.037","10.037","10.037","10.037","0.58%"
"04/09/2012","9.979","9.979","9.979","9.979","-0.04%"
"03/09/2012","9.983","9.983","9.983","9.983","0.00%"
"31/08/2012","9.983","9.983","9.983","9.983","0.68%"
"30/08/2012","9.916","9.916","9.916","9.916","-0.01%"
"29/08/2012","9.917","9.917","9.917","9.917","-0.07%"
"28/08/2012","9.924","9.924","9.924","9.924","-1.99%"
"27/08/2012","10.125","10.125","10.125","10.125","-0.01%"
"24/08/2012","10.126","10.126","10.126","10.126","1.20%"
"23/08/2012","10.006","10.006","10.006","10.006","0.75%"
"22/08/2012","9.932","9.932","9.932","9.932","-0.19%"
"21/08/2012","9.951","9.951","9.951","9.951","-0.01%"
"20/08/2012","9.952","9.952","9.952","9.952","-0.26%"
"17/08/2012","9.978","9.978","9.978","9.978","-3.27%"
"16/08/2012","10.315","10.315","10.315","10.315","2.03%"
"15/08/2012","10.110","10.110","10.110","10.110","-0.01%"
"14/08/2012","10.111","10.111","10.111","10.111","0.78%"
"13/08/2012","10.033","10.033","10.033","10.033","0.38%"
"10/08/2012","9.995","9.995","9.995","9.995","-1.65%"
"09/08/2012","10.163","10.163","10.163","10.163","1.31%"
"08/08/2012","10.032","10.032","10.032","10.032","-2.24%"
"07/08/2012","10.262","10.262","10.262","10.262","1.02%"
"06/08/2012","10.158","10.158","10.158","10.158","0.92%"
"03/08/2012","10.065","10.065","10.065","10.065","0.26%"
"02/08/2012","10.039","10.039","10.039","10.039","-0.59%"
"01/08/2012","10.099","10.099","10.099","10.099","-0.05%"
"31/07/2012","10.104","10.104","10.104","10.104","-1.78%"
"30/07/2012","10.287","10.287","10.287","10.287","0.00%"
"27/07/2012","10.287","10.287","10.287","10.287","2.59%"
"26/07/2012","10.027","10.027","10.027","10.027","0.77%"
"25/07/2012","9.950","9.950","9.950","9.950","-0.86%"
"24/07/2012","10.036","10.036","10.036","10.036","1.06%"
"23/07/2012","9.931","9.931","9.931","9.931","-0.41%"
"20/07/2012","9.972","9.972","9.972","9.972","0.35%"
"19/07/2012","9.937","9.937","9.937","9.937","-1.46%"
"18/07/2012","10.084","10.084","10.084","10.084","1.32%"
"17/07/2012","9.953","9.953","9.953","9.953","-2.65%"
"16/07/2012","10.224","10.224","10.224","10.224","1.50%"
"13/07/2012","10.073","10.073","10.073","10.073","-2.25%"
"12/07/2012","10.305","10.305","10.305","10.305","2.22%"
"11/07/2012","10.081","10.081","10.081","10.081","2.09%"
"10/07/2012","9.875","9.875","9.875","9.875","-1.03%"
"09/07/2012","9.978","9.978","9.978","9.978","1.07%"
"06/07/2012","9.872","9.872","9.872","9.872","-1.16%"
"05/07/2012","9.988","9.988","9.988","9.988","0.80%"
"04/07/2012","9.909","9.909","9.909","9.909","0.00%"
"03/07/2012","9.909","9.909","9.909","9.909","0.66%"
"02/07/2012","9.844","9.844","9.844","9.844","-0.66%"
"29/06/2012","9.909","9.909","9.909","9.909","-1.20%"
"28/06/2012","10.029","10.029","10.029","10.029","-0.47%"
"27/06/2012","10.076","10.076","10.076","10.076","0.22%"
"26/06/2012","10.054","10.054","10.054","10.054","0.43%"
"25/06/2012","10.011","10.011","10.011","10.011","2.30%"
"22/06/2012","9.786","9.786","9.786","9.786","0.00%"
"21/06/2012","9.786","9.786","9.786","9.786","0.41%"
"20/06/2012","9.746","9.746","9.746","9.746","-2.07%"
"19/06/2012","9.952","9.952","9.952","9.952","-0.37%"
"18/06/2012","9.989","9.989","9.989","9.989","0.20%"
"15/06/2012","9.969","9.969","9.969","9.969","-1.19%"
"14/06/2012","10.089","10.089","10.089","10.089","2.27%"
"13/06/2012","9.865","9.865","9.865","9.865","0.37%"
"12/06/2012","9.829","9.829","9.829","9.829","0.38%"
"11/06/2012","9.792","9.792","9.792","9.792","0.03%"
"08/06/2012","9.789","9.789","9.789","9.789","0.63%"
"07/06/2012","9.728","9.728","9.728","9.728","-0.64%"
"06/06/2012","9.791","9.791","9.791","9.791","-0.04%"
"05/06/2012","9.795","9.795","9.795","9.795","-0.47%"
"04/06/2012","9.841","9.841","9.841","9.841","0.00%"
"01/06/2012","9.841","9.841","9.841","9.841","0.82%"
"31/05/2012","9.761","9.761","9.761","9.761","-0.86%"
"30/05/2012","9.846","9.846","9.846","9.846","0.19%"
"29/05/2012","9.827","9.827","9.827","9.827","-1.96%"
"28/05/2012","10.023","10.023","10.023","10.023","0.01%"
"25/05/2012","10.022","10.022","10.022","10.022","0.68%"
"24/05/2012","9.954","9.954","9.954","9.954","0.77%"
"23/05/2012","9.878","9.878","9.878","9.878","-2.07%"
"22/05/2012","10.087","10.087","10.087","10.087","-0.18%"
"21/05/2012","10.105","10.105","10.105","10.105","1.36%"
"18/05/2012","9.969","9.969","9.969","9.969","0.21%"
"17/05/2012","9.948","9.948","9.948","9.948","0.00%"
"16/05/2012","9.948","9.948","9.948","9.948","-1.55%"
"15/05/2012","10.105","10.105","10.105","10.105","-0.84%"
"14/05/2012","10.191","10.191","10.191","10.191","0.00%"
"11/05/2012","10.191","10.191","10.191","10.191","0.02%"
"10/05/2012","10.189","10.189","10.189","10.189","-0.77%"
"09/05/2012","10.268","10.268","10.268","10.268","-0.43%"
"08/05/2012","10.312","10.312","10.312","10.312","-1.11%"
"07/05/2012","10.428","10.428","10.428","10.428","0.00%"
"04/05/2012","10.428","10.428","10.428","10.428","-3.75%"
"03/05/2012","10.834","10.834","10.834","10.834","0.97%"
"02/05/2012","10.730","10.730","10.730","10.730","-0.77%"
"27/04/2012","10.813","10.813","10.813","10.813","0.44%"
"26/04/2012","10.766","10.766","10.766","10.766","-0.31%"
"25/04/2012","10.800","10.800","10.800","10.800","-0.63%"
"24/04/2012","10.868","10.868","10.868","10.868","-0.41%"
"23/04/2012","10.913","10.913","10.913","10.913","0.71%"
"20/04/2012","10.836","10.836","10.836","10.836","0.93%"
"19/04/2012","10.736","10.736","10.736","10.736","-1.05%"
"18/04/2012","10.850","10.850","10.850","10.850","-2.26%"
"17/04/2012","11.101","11.101","11.101","11.101","-1.18%"
"16/04/2012","11.233","11.233","11.233","11.233","3.56%"
"13/04/2012","10.847","10.847","10.847","10.847","-3.40%"
"12/04/2012","11.229","11.229","11.229","11.229","1.50%"
"11/04/2012","11.063","11.063","11.063","11.063","-1.14%"
"10/04/2012","11.191","11.191","11.191","11.191","-1.35%"
"09/04/2012","11.344","11.344","11.344","11.344","0.00%"
"06/04/2012","11.344","11.344","11.344","11.344","0.01%"
"05/04/2012","11.343","11.343","11.343","11.343","0.56%"
"04/04/2012","11.280","11.280","11.280","11.280","-0.25%"
"03/04/2012","11.308","11.308","11.308","11.308","-0.48%"
"30/03/2012","11.362","11.362","11.362","11.362","0.50%"
"29/03/2012","11.305","11.305","11.305","11.305","0.00%"
"28/03/2012","11.305","11.305","11.305","11.305","0.34%"
"27/03/2012","11.267","11.267","11.267","11.267","-0.74%"
"26/03/2012","11.351","11.351","11.351","11.351","0.89%"
"23/03/2012","11.251","11.251","11.251","11.251","-1.47%"
"22/03/2012","11.419","11.419","11.419","11.419","0.00%"
"21/03/2012","11.419","11.419","11.419","11.419","2.06%"
"20/03/2012","11.189","11.189","11.189","11.189","-1.62%"
"19/03/2012","11.373","11.373","11.373","11.373","-0.15%"
"16/03/2012","11.390","11.390","11.390","11.390","0.01%"
"15/03/2012","11.389","11.389","11.389","11.389","1.08%"
"14/03/2012","11.267","11.267","11.267","11.267","-1.01%"
"13/03/2012","11.382","11.382","11.382","11.382","0.00%"
"12/03/2012","11.382","11.382","11.382","11.382","1.22%"
"09/03/2012","11.245","11.245","11.245","11.245","-0.85%"
"08/03/2012","11.341","11.341","11.341","11.341","0.00%"
"07/03/2012","11.341","11.341","11.341","11.341","-1.82%"
"06/03/2012","11.551","11.551","11.551","11.551","0.00%"
"05/03/2012","11.551","11.551","11.551","11.551","0.00%"
"02/03/2012","11.551","11.551","11.551","11.551","1.21%"
"01/03/2012","11.413","11.413","11.413","11.413","-0.23%"
"29/02/2012","11.439","11.439","11.439","11.439","-0.14%"
"28/02/2012","11.455","11.455","11.455","11.455","-1.08%"
"27/02/2012","11.580","11.580","11.580","11.580","-0.56%"
"24/02/2012","11.645","11.645","11.645","11.645","0.17%"
"23/02/2012","11.625","11.625","11.625","11.625","-0.83%"
"22/02/2012","11.722","11.722","11.722","11.722","1.46%"
"21/02/2012","11.553","11.553","11.553","11.553","-0.71%"
"20/02/2012","11.636","11.636","11.636","11.636","-1.23%"
"17/02/2012","11.781","11.781","11.781","11.781","0.00%"
"16/02/2012","11.781","11.781","11.781","11.781","-0.61%"
"15/02/2012","11.853","11.853","11.853","11.853","0.00%"
"14/02/2012","11.853","11.853","11.853","11.853","0.53%"
"13/02/2012","11.790","11.790","11.790","11.790","-0.86%"
"10/02/2012","11.892","11.892","11.892","11.892","0.56%"
"09/02/2012","11.826","11.826","11.826","11.826","-0.01%"
"08/02/2012","11.827","11.827","11.827","11.827","-0.03%"
"07/02/2012","11.831","11.831","11.831","11.831","0.00%"
"06/02/2012","11.831","11.831","11.831","11.831","-1.61%"
"03/02/2012","12.024","12.024","12.024","12.024","0.01%"
"02/02/2012","12.023","12.023","12.023","12.023","0.11%"
"01/02/2012","12.010","12.010","12.010","12.010","0.00%"
"31/01/2012","12.010","12.010","12.010","12.010","0.00%"
"30/01/2012","12.010","12.010","12.010","12.010","0.01%"
"20/01/2012","12.009","12.009","12.009","12.009","0.02%"
"19/01/2012","12.007","12.007","12.007","12.007","0.00%"
"18/01/2012","12.007","12.007","12.007","12.007","0.00%"
"17/01/2012","12.007","12.007","12.007","12.007","0.00%"
"16/01/2012","12.007","12.007","12.007","12.007","0.01%"
