tradingdate,open,high,low,close,volume,adj_close,SMA_20,SMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_8_21_9,MACDh_8_21_9,MACDs_8_21_9,VOLUME_SMA_20,CDL_DOJI_10_0.1,CDL_SHOOTINGSTAR,CDL_HAMMER,CDL_HANGINGMAN,CDL_EVENINGSTAR,CDL_MORNINGSTAR,CDL_INVERTEDHAMMER,VOLUME_VS_MA20,symbol,X2 VOLUME SMA20,X1.5_VOLUME SMA20,X0.5_VOLUME SMA20,MA20 > MA50,PRICE > BBU20,PRICE < BBL20,RSI > 70,RSI < 30,MA20 X MA50,MACD X 0
2021-01-21,105.0,105.2,103.0,105.1,1564600,105.1,,,,,,,,,,,,,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,,VIC,False,False,False,False,False,False,False,False,0,False
2021-01-22,105.1,106.5,105.0,105.0,1094200,105.0,,,,,,,,43.30357142857142,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,VIC,False,False,False,False,False,False,False,False,0,False
2021-01-25,105.0,105.8,104.1,104.8,827300,104.8,,,,,,,,42.89115646258503,,,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,VIC,False,False,False,False,False,False,False,False,0,False
2021-01-26,104.8,105.0,99.6,101.5,1028600,101.5,,,,,,,,36.683225921947724,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,VIC,False,False,False,False,False,False,False,False,0,False
2021-01-27,101.5,103.0,99.5,100.0,1488900,100.0,,,,,,,,34.256169386469146,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,VIC,False,False,False,False,False,False,False,False,0,False
2021-01-28,94.3,96.0,93.0,93.0,1742900,93.0,,,,,,,,25.708014645238258,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,VIC,False,False,False,False,False,False,False,True,0,False
2021-01-29,92.5,99.5,92.5,99.4,1692900,99.4,106.78999999999999,,95.9656016333463,106.78999999999999,117.61439836665369,20.27230708241164,0.1586415360152453,40.36112005399747,,,,1280975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.321571459240032,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-01,99.4,103.0,98.8,99.0,1340000,99.0,106.33999999999999,,95.01738546094488,106.33999999999999,117.6626145390551,21.295118561322383,0.17586991614515723,39.832324179971465,,,,1298420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0320235362979622,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-02,99.0,105.9,99.0,105.9,1771200,105.9,106.14999999999998,,94.93224621414639,106.14999999999998,117.36775378585357,21.13566422205104,0.4888569492265359,51.60988346180315,,,,1327370.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3343679607042498,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-03,105.0,108.0,105.0,107.5,1698900,107.5,106.01499999999996,,94.93126867882282,106.01499999999996,117.0987313211771,20.909741680285137,0.566990075677977,53.86504541483309,,,,1348165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260157324956515,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-04,107.4,107.5,102.0,105.0,1022400,105.0,105.75999999999996,,94.83033394837524,105.75999999999996,116.68966605162468,20.66880872092422,0.4652322405638832,49.948123162768944,,,,1356170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7538877869293673,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-05,105.0,107.5,105.0,107.5,922900,107.5,105.54499999999999,,94.93453818158609,105.54499999999999,116.15546181841388,20.10604352345236,0.5921260560311905,53.58307740285946,,,,1334880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6913730073115186,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-08,107.8,107.8,101.0,101.0,3422500,101.0,104.90499999999997,,94.8329644559787,104.90499999999997,114.97703554402125,19.202203029448125,0.30614643470365993,44.52838751932914,,,,1429170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394746601174108,VIC,True,True,False,False,False,False,False,False,0,False
2021-02-09,104.0,106.5,101.5,106.2,1758000,106.2,104.49499999999996,,95.38029210561079,104.49499999999996,113.60970789438913,17.445251723793813,0.5935301503764923,51.577972759013356,,,,1468015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.197535447526081,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-17,106.3,108.0,106.2,108.0,1253600,108.0,104.33999999999996,,95.58136997013534,104.33999999999996,113.09863002986458,16.788633371410047,0.7089367850634405,53.76819155966594,,,,1468800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8534858387799564,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-18,107.5,110.0,106.1,110.0,1434400,110.0,104.31999999999996,,95.61515077671955,104.31999999999996,113.02484922328038,16.68874467653455,0.8262549329866238,56.141947434365925,-0.3125127643523484,2.2245052073179385,-2.537017971670287,1468565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9767357931041527,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-19,107.6,109.5,107.0,109.0,1433200,109.0,104.20999999999995,,95.80526324028844,104.20999999999995,112.61473675971146,16.130384338761186,0.7849583596098532,54.63154275263539,0.08430689258942436,2.097059891407769,-2.012752998818345,1478325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9694755889266569,VIC,False,False,False,False,False,False,False,False,0,True
2021-02-22,109.2,110.7,106.0,109.7,1481000,109.7,104.17999999999995,,95.85855781729781,104.17999999999995,112.50144218270209,15.975124174893734,0.8316732772279862,55.53336885474335,0.45510247037474016,1.9742843753544679,-1.5191819049797277,1511030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801261391236441,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-23,108.2,111.7,107.5,110.0,1393900,110.0,104.54499999999993,,95.88186546335191,104.54499999999993,113.20813453664795,16.573025083261797,0.8148398525339504,55.93761389453196,0.747481111831533,1.8133304134490085,-1.0658493016174755,1512345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216812301425932,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-24,111.4,111.4,106.0,108.2,950100,108.2,104.78999999999994,,96.00526323672314,104.78999999999994,113.57473676327673,16.766364659369792,0.694086635256678,52.83405258161511,0.7027492196932599,1.4148788170485882,-0.7121295973553283,1466075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480568865849291,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-25,109.5,109.9,106.1,108.9,1013500,108.9,104.97999999999995,,96.01415369303892,104.97999999999995,113.94584630696097,17.08105602393033,0.7186073609669505,53.90512600450849,0.7488428470764319,1.168777955545408,-0.41993510846897625,1438520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045435586575091,VIC,False,False,False,False,False,False,False,False,0,False
2021-02-26,106.2,109.9,106.2,109.0,926800,109.0,105.17999999999995,,96.04444309305406,105.17999999999995,114.31555690694584,17.371281435531277,0.7090731872676339,54.06560394220933,0.7794374755882529,0.9594980672457833,-0.1800605916575304,1430150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.648043911477817,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-01,109.9,109.9,107.7,108.5,777700,108.5,105.36499999999997,,96.11853581091506,105.36499999999997,114.61146418908487,17.551301075470807,0.6695242600788299,53.07072011561426,0.7196672639180548,0.7197822844604682,-0.00011502054241335768,1427670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5447337269817255,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-02,108.5,109.1,106.2,108.2,926300,108.2,105.69999999999996,,96.55297862689486,105.69999999999996,114.84702137310506,17.30751442403994,0.6366565080601412,52.447116163167436,0.6234728260923106,0.4988702773077791,0.12460254878453145,1422555.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511523280294962,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-03,106.6,108.2,106.5,106.9,1075300,106.9,106.04499999999996,,97.27106701643807,106.04499999999996,114.81893298356185,16.547565625087266,0.5487238734101288,49.72066580263172,0.3721540755873747,0.1980412214422746,0.17411285414510008,1401875.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.7670441373160946,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-04,107.6,107.9,106.6,106.9,1671400,106.9,106.73999999999997,,100.32426933233465,106.73999999999997,113.15573066766528,12.021230405968366,0.5124693513714988,49.720665802631714,0.18693568481444345,0.010258264535474682,0.17667742027896877,1398300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1953085890009296,VIC,False,False,False,False,False,False,False,False,0,True
2021-03-05,106.9,107.5,105.8,106.3,1294800,106.3,107.08499999999997,,101.61242291054502,107.08499999999997,112.55757708945491,10.220996571798004,0.42827876271376997,48.37458690465304,-0.02659117098083641,-0.16261487300784414,0.13602370202700773,1378395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393533783857312,VIC,False,False,False,False,False,False,False,False,0,True
2021-03-08,106.5,107.0,105.0,106.0,1390100,106.0,107.43499999999997,,103.35810166915844,107.43499999999997,111.5118983308415,7.5895161369042325,0.3240083657293743,47.679530202078155,-0.2164264999071861,-0.28196016154735504,0.06553366164016895,1380900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0066623216742705,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-09,105.0,106.3,100.0,104.3,1587600,104.3,107.35499999999998,,103.10177769214668,107.35499999999998,111.60822230785327,7.923659462257544,0.1408605312777651,43.83587032822241,-0.5695135708670875,-0.5080377860058052,-0.06147578486128234,1371720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157379056950398,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-10,104.5,106.0,102.1,106.0,576300,106.0,107.27999999999997,,102.98693582624024,107.27999999999997,111.5730641737597,8.003475342579666,0.3509223309747326,48.32229979014013,-0.5844334478919251,-0.4183661304245142,-0.16606731746741088,1315590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43805440904841175,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-11,106.0,108.0,105.6,105.9,1108700,105.9,107.32499999999997,,103.11032326268989,107.32499999999997,111.53967673731006,7.854044700321615,0.3309478889109963,48.079004869172486,-0.5963074326995468,-0.34419209218570873,-0.25211534051383805,1319905.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8399846958682633,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-12,105.9,106.5,105.0,105.9,1122300,105.9,107.24499999999998,,102.98613864982478,107.24499999999998,111.50386135017517,7.942302858268817,0.3420939437316219,48.079004869172486,-0.5926565647312003,-0.2724329793738898,-0.3202235853573105,1329875.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8439139016824889,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-15,105.9,106.2,105.4,106.0,2632400,106.0,107.49499999999998,,104.27042250829379,107.49499999999998,110.71957749170616,5.999492984243334,0.26818668432605364,48.38042291933047,-0.564970969910533,-0.19579790764257798,-0.369173062267955,1290370.0,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,2.040035028712695,VIC,True,True,False,False,False,False,False,False,0,False
2021-03-16,106.0,106.0,104.9,105.4,1360600,105.4,107.45499999999997,,104.14835517479943,107.45499999999997,110.7616448252005,6.154473640501673,0.18926206039148216,46.631224788001504,-0.6127696206451958,-0.19487724670179263,-0.4178923739434032,1270500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0709169618260528,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-17,104.2,105.3,104.0,104.7,1260400,104.7,107.28999999999996,,103.78520328691779,107.28999999999996,110.79479671308214,6.533314778790517,0.13050638709908582,44.60501456239121,-0.7261066540809082,-0.24657142411000404,-0.4795352299709042,1270840.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.9917849611280728,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-18,105.5,106.6,105.2,106.6,1473900,106.6,107.11999999999996,,103.83451677830558,107.11999999999996,110.40548322169434,6.134210645433867,0.4208640000706205,50.84795914178266,-0.5420801796600898,-0.0500359597513485,-0.4920442199087413,1272815.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.1579844674992046,VIC,False,False,False,False,False,False,False,False,0,False
2021-03-19,105.6,108.4,105.6,108.4,1625700,108.4,107.08999999999996,106.73399999999997,103.8632988982509,107.08999999999996,110.31670110174902,6.026148289754522,0.7029937014137984,55.9166646601446,-0.16464569916738014,0.2619188165930889,-0.42656451576046905,1282440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2676616449892393,VIC,False,False,False,True,False,False,False,False,0,True
2021-03-22,108.4,108.4,104.5,107.3,973900,107.3,106.96999999999996,106.71999999999997,103.9699333340672,106.96999999999996,109.9700666659327,5.609173910316445,0.554998777818399,52.36293528392094,-0.038891102876235095,0.31013873030738714,-0.34902983318362224,1257085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7747288369521552,VIC,False,False,False,True,False,False,False,False,0,True
2021-03-23,106.0,107.0,105.1,106.5,1034700,106.5,106.79499999999996,106.65599999999996,104.13306461385051,106.79499999999996,109.45693538614941,4.985131113159704,0.44458918846511086,49.88007557033857,-0.05423853776377996,0.23583303633587382,-0.2900715740996538,1239125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8350247150206799,VIC,False,False,False,True,False,False,False,False,0,True
2021-03-24,105.5,108.0,103.8,107.9,1104100,107.9,106.77999999999994,106.60999999999996,104.14667510548935,106.77999999999994,109.41332489451054,4.932243668309787,0.7126589093383053,53.99147125660494,0.11984385247258444,0.3279323412577906,-0.20808848878520614,1246825.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.8855292442804724,VIC,False,False,False,True,False,False,False,False,0,True
2021-03-25,107.3,112.4,107.1,110.4,4322000,110.4,106.85499999999995,106.61599999999994,103.91665012293431,106.85499999999995,109.79334987706558,5.499695619420026,1.1032297289831687,60.26047085228298,0.5687941515796524,0.6215061122918868,-0.05271196071223441,1412250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.060364666312622,VIC,True,True,False,True,True,False,False,False,0,False
2021-03-26,110.0,113.5,110.0,112.4,2927800,112.4,107.02499999999995,106.62799999999994,103.31723787169993,107.02499999999995,110.73276212829997,6.928777628217744,1.2248307488464012,64.43542912630969,1.1373692286941548,0.9520649515251114,0.18530427716904344,1512300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9359915360708855,VIC,False,True,False,True,True,False,False,False,0,False
2021-03-29,112.5,113.5,112.3,112.8,3140900,112.8,107.23999999999997,106.60799999999993,102.7905505958563,107.23999999999997,111.68944940414363,8.298115263229514,1.1247964068118337,65.2223735099061,1.5689401068822946,1.106908663770601,0.46203144311169364,1630460.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,1.9263888718521154,VIC,False,True,False,True,True,False,False,False,0,False
2021-03-30,112.8,118.6,112.0,117.0,5179600,117.0,107.67999999999998,106.65999999999994,101.52448215013342,107.67999999999998,113.83551784986653,11.432982633481718,1.2570443484460099,72.18251812812575,2.393910624654069,1.5455033452339002,0.8484072794201687,1843125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8102271956595457,VIC,True,True,False,True,True,False,True,False,0,False
2021-03-31,117.5,119.5,117.0,117.9,2823600,117.9,108.22999999999998,106.79599999999994,100.65052772285361,108.22999999999998,115.80947227714634,14.006231686494257,1.1379072082074253,73.41053903380302,3.0470430993481727,1.7589086559424032,1.2881344434057695,1930540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4625959576077159,VIC,False,False,False,True,True,False,True,False,0,False
2021-04-01,118.5,124.4,117.0,123.0,2230900,123.0,109.03499999999997,107.04799999999994,99.12878477923904,109.03499999999997,118.9412152207609,18.170707058762655,1.2048605188151433,79.05354827759614,4.116994483488483,2.263088032066171,1.8539064514223123,1958515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1390773111260317,VIC,False,False,False,True,True,False,True,False,0,False
2021-04-02,123.9,123.9,121.5,123.0,2255500,123.0,109.86999999999996,107.28399999999993,98.34383845332538,109.86999999999996,121.39616154667455,20.98145362096039,1.069573831966123,79.05354827759614,4.79035415947682,2.349158166443606,2.441195993033214,2006550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1240686750890831,VIC,False,False,False,True,True,False,True,False,0,False
2021-04-05,126.0,126.2,123.2,124.3,2249000,124.3,110.78499999999997,107.56399999999994,97.81761398739002,110.78499999999997,123.75238601260992,23.410003182037194,1.021115049203346,80.29014261457493,5.3403993008932815,2.319362646288054,3.0210366546052274,2049495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0973434919333787,VIC,False,False,False,True,True,False,True,False,0,False
2021-04-06,124.3,129.5,124.0,127.0,1979400,127.0,111.91999999999996,108.04999999999994,97.52644588713264,111.91999999999996,126.31355411286728,25.721147449727173,1.0238456006678387,82.58915697196548,5.9759787079373865,2.3639536426657273,3.6120250652716592,2069085.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9566547531880034,VIC,False,False,False,True,True,False,True,False,0,False
2021-04-07,127.0,128.0,125.7,127.7,1698500,127.7,113.00499999999995,108.53799999999994,97.34428801107532,113.00499999999995,128.66571198892458,27.71684790748133,0.9691676856835264,83.13829148299517,6.396570638010232,2.227636458190858,4.168934179819374,2125195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7992207773874868,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-08,128.4,128.4,124.0,125.4,1509200,125.4,113.97999999999995,108.94399999999992,97.790917258842,113.97999999999995,130.1690827411579,28.406883209612133,0.8527068266495013,74.79139458680405,6.262715020122144,1.6750246722422162,4.587690347879928,2145220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7035175879396985,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-09,124.8,125.4,123.1,124.9,1755500,124.9,114.92999999999995,109.34199999999991,98.5206002547302,114.92999999999995,131.3393997452697,28.555468102792585,0.8037892962195053,73.07383155074095,5.975893572724061,1.1105625798753067,4.8653309928487545,2176880.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.806429385175113,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-12,124.9,132.8,123.4,132.0,3481900,132.0,116.22999999999995,109.88599999999991,98.77043528606569,116.22999999999995,133.6895647139342,30.04312950861957,0.9516149244950596,80.07215985568921,6.584688638751189,1.3754861167219472,5.2092025220292415,2219355.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.5688792464477292,VIC,False,True,False,True,False,False,True,False,0,False
2021-04-13,139.0,141.2,136.0,140.7,5053200,140.7,117.99499999999993,110.6699999999999,98.28018577312794,117.99499999999993,137.7098142268719,33.41635531483876,1.075836011912614,85.16144646151827,8.024550026068326,2.2522780032312673,5.7722720228370585,2403985.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10200978791465,VIC,True,True,False,True,True,False,True,False,0,False
2021-04-14,140.0,141.8,138.1,140.0,4102600,140.0,119.75999999999995,111.46999999999991,98.83858513388586,119.75999999999995,140.68141486611404,34.93890258202087,0.9837148952287709,83.31771569204028,8.788602521624526,2.413064399029974,6.375538122594552,2546095.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6113302920747261,VIC,False,True,False,True,False,False,True,False,0,False
2021-04-15,139.9,145.0,139.9,140.9,3419000,140.9,121.47499999999995,112.4279999999999,99.55050456680794,121.47499999999995,143.39949543319196,36.097131810153556,0.9429976520826129,83.80324086412212,9.269475952389001,2.3151502638355597,6.954325688553442,2643350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2934344676263074,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-16,140.9,144.1,140.0,143.0,2988000,143.0,123.20499999999996,113.29999999999991,100.24447082491223,123.20499999999996,146.1655291750877,37.27207365786737,0.9310658488977182,84.90704490837314,9.697982904396426,2.194925772674387,7.503057131722039,2711465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1019873020673325,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-19,142.1,144.2,141.1,144.0,2820300,144.0,125.03999999999994,114.1999999999999,101.59624603438932,125.03999999999994,148.48375396561056,37.49800698274253,0.9043720990207513,85.41670985189579,9.936361902696717,1.9466438167797424,7.989718085916975,2803785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0058902519273054,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-20,144.0,145.9,143.0,143.1,3108200,143.1,126.86999999999993,114.94399999999992,103.7896967090968,126.86999999999993,149.95030329090307,36.3841779631168,0.8515984992796206,82.70967413986301,9.785996307501023,1.4370225772672391,8.348973730233784,2907460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0690430822780022,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-22,142.0,142.9,137.5,138.8,3319500,138.8,128.41499999999994,115.56999999999992,106.51419864479615,128.41499999999994,150.31580135520372,34.10941300502869,0.7370917810624433,71.11352063675969,8.917333840039419,0.45468808784450765,8.462645752194911,3018230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0998167800333307,VIC,False,False,False,True,False,False,True,False,0,False
2021-04-23,138.8,139.5,133.0,138.3,4410000,138.3,129.80999999999995,116.23599999999993,109.1582301000596,129.80999999999995,150.4617698999403,31.818457591773136,0.7055513895693897,69.88654080933226,8.057323330924334,-0.324257937016462,8.381581267940795,3022630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4589943195164476,VIC,False,False,False,True,False,False,False,False,0,False
2021-04-26,139.0,139.5,131.0,131.5,2434500,131.5,130.76499999999993,116.71599999999994,111.71776660509194,130.76499999999993,149.8122333949079,29.13200534532634,0.5192941406439785,55.78863589871763,6.393531590521263,-1.5904397419356258,7.983971332456889,2997965.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120508411539161,VIC,False,False,False,True,False,False,False,False,0,False
2021-04-27,131.5,133.0,131.5,132.1,1631700,132.1,131.72999999999993,117.33799999999994,114.55791800624968,131.72999999999993,148.9020819937502,26.071634394215838,0.510773300527412,56.62016217490032,5.166738812649953,-2.2537860158455487,7.420524828495502,2922505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5583223980797295,VIC,False,False,False,True,False,False,False,False,0,False
2021-04-28,132.1,133.2,129.8,131.5,1613300,131.5,132.45499999999993,117.84399999999994,116.66278989501154,132.45499999999993,148.2472101049883,23.845396708298505,0.46976357350709685,55.496102851130225,4.116143135111656,-2.6435053547070764,6.759648489818733,2744190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5878966106574254,VIC,False,False,False,True,False,False,False,False,0,False
2021-04-29,131.5,133.0,130.7,131.0,2181100,131.0,133.10999999999993,118.30399999999995,118.76665311023598,133.10999999999993,147.45334688976388,21.551118458063193,0.42644673463535493,54.524665999264435,3.224486734122735,-2.8281294045567984,6.052616138679533,2712065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8042211377677158,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-04,130.6,134.9,126.9,133.6,1732600,133.6,133.63999999999993,118.77599999999995,120.06746891695981,133.63999999999993,147.21253108304003,20.31207884322077,0.4985264354984638,58.58445528421039,2.8702956074816086,-2.5458564249583393,5.416152032439948,2687150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447723424445975,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-05,133.6,135.8,133.6,133.7,1268600,133.7,134.1749999999999,119.26999999999994,121.50900221063738,134.1749999999999,146.8409977893624,18.879817833966868,0.48124900983328656,58.73703589637416,2.5750029804125347,-2.2729192416219304,4.847922222034465,2637805.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809301673171444,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-06,133.7,134.0,131.0,132.5,1064200,132.5,134.5849999999999,119.72599999999994,122.71853043234225,134.5849999999999,146.45146956765754,17.634163640313044,0.4121474172199197,56.06763300462795,2.1566141939917145,-2.1530464224342003,4.309660616425915,2578565.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.41271017019156003,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-07,132.0,132.0,128.5,132.0,1769100,132.0,134.8349999999999,120.16599999999995,123.41602018566743,134.8349999999999,146.25397981433235,16.93770877640445,0.3758645673214361,54.947110961365354,1.751559209775138,-2.0464811253206214,3.7980403350957594,2568050.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888884562216467,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-10,132.0,132.5,129.1,132.5,1099300,132.5,135.0749999999999,120.65199999999996,124.07175047996554,135.0749999999999,146.07824952003426,16.292059256019794,0.38298911174778744,55.89633247236958,1.4954282267982535,-1.8420896866380048,3.3375179134362583,2538090.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.4331209689175719,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-11,132.5,133.4,130.5,131.0,1164200,131.0,135.3549999999999,121.09399999999997,125.09060035851411,135.3549999999999,145.6193996414857,15.166635353678553,0.2878590004232577,52.33399735492981,1.0871451433439177,-1.8002982160738723,2.88744335941779,2520840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4618301835895971,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-12,130.0,132.0,128.0,129.8,1390400,129.8,135.5999999999999,121.50999999999996,126.14336211964672,135.5999999999999,145.0566378803531,13.94784348134689,0.19333709964458953,49.61006733736853,0.618921849116731,-1.8148172082408474,2.4337390573575783,2502585.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555855245675971,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-13,128.0,130.0,126.5,126.5,1723500,126.5,135.3249999999999,121.86999999999996,125.17140457768143,135.3249999999999,145.4785954223184,15.006237461398099,0.06542487498557424,42.98425913140053,-0.15798193163212204,-2.07337679119176,1.9153948595596382,2414665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7137636069599717,VIC,False,False,False,True,False,False,False,False,0,True
2021-05-14,126.5,127.0,123.2,125.3,2609800,125.3,134.55499999999992,122.21199999999997,123.82905482019743,134.55499999999992,145.28094517980242,15.942841484601091,0.06856948992115096,40.84782283688329,-0.8616920406134909,-2.2216695201385033,1.3599774795250124,2292495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1384103345917875,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-17,126.0,130.0,124.0,124.0,2417900,124.0,133.75499999999994,122.55399999999997,122.40432160617253,133.75499999999994,145.10567839382736,16.972342557403344,0.07029000111108828,38.60901892378033,-1.5125639956384305,-2.298033180130754,0.7854691844923237,2208260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094934473295717,VIC,False,False,False,True,False,False,False,False,0,False
2021-05-18,124.0,126.0,121.0,121.0,2452700,121.0,132.75999999999993,122.83599999999998,120.62716850854243,132.75999999999993,144.89283149145743,18.27784195760396,0.015364570575305459,33.98052391423627,-2.33615903463307,-2.497302575300315,0.1611435406672449,2159945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1355381734257122,VIC,False,False,False,True,False,False,False,False,0,False
